age,attrition,businesstravel,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary,roledepartament,remotework,veterania
34,no,travel_rarely,,7.0,4,,486,1,Female,3,3,research director,2,single,0,no,11,"3,0",3,part time,0,11.318933823529411,4,3,12,2,11,100071.84,,no,+ de 10 años
44,no,travel_rarely,,7.0,4,medical,487,1,Female,2,3,healthcare representative,4,married,3,no,14,"3,0",4,full time,1,24.0,4,3,22,5,17,102480.0,,no,+ de 10 años
46,no,travel_rarely,,5.0,4,,488,1,Male,3,2,sales executive,4,single,4,no,21,"3,0",3,part time,0,14.0,4,3,9,0,8,53914.11,,yes,-= de 10 años
41,no,travel_frequently,research & development,10.0,3,life sciences,489,4,Male,2,4,manager,1,divorced,4,no,13,"3,0",2,full time,1,11.318933823529411,2,2,7,7,7,153407.07,manager  -  research & development,no,-= de 10 años
39,no,travel_rarely,research & development,2.0,4,,490,3,Female,3,3,healthcare representative,3,single,0,no,25,"4,0",4,part time,0,20.0,1,3,19,11,8,65245.87531343283,healthcare representative  -  research & development,no,+ de 10 años
42,no,travel_rarely,,2.0,3,medical,491,4,Female,2,1,laboratory technician,1,divorced,0,yes,11,"3,0",3,part time,1,10.0,4,3,9,7,8,25930.0,,no,-= de 10 años
33,no,travel_frequently,research & development,5.0,4,,492,4,Female,3,3,manager,2,married,6,no,11,"3,0",2,part time,2,12.0,2,3,10,8,8,65245.87531343283,manager  -  research & development,no,-= de 10 años
35,no,travel_rarely,,5.0,4,technical degree,493,3,Male,3,3,manufacturing director,2,single,0,no,13,"3,0",4,part time,0,17.0,5,3,16,0,13,80950.0,,yes,+ de 10 años
33,yes,travel_rarely,,15.0,1,medical,494,2,Male,3,3,manager,3,married,7,no,12,"3,0",4,part time,0,15.0,2,4,7,7,7,100071.84,,no,-= de 10 años
40,no,travel_rarely,,6.0,3,life sciences,495,2,Female,3,4,manufacturing director,3,single,7,no,15,"3,0",3,full time,0,22.0,3,3,20,5,13,153407.07,,no,+ de 10 años
41,no,travel_rarely,,10.0,4,human resources,496,2,Male,2,5,manager,4,divorced,3,no,15,"3,0",2,full time,3,23.0,2,2,21,12,6,191324.62,,no,+ de 10 años
27,no,travel_rarely,,7.0,3,,497,4,Female,2,2,healthcare representative,1,married,8,no,19,"3,0",1,part time,0,11.318933823529411,2,1,7,0,7,53914.11,,no,-= de 10 años
52,no,travel_rarely,,3.0,4,marketing,498,3,Male,2,4,manager,1,married,1,no,11,"3,0",1,full time,0,11.318933823529411,3,4,34,1,16,168560.0,,yes,+ de 10 años
51,no,travel_rarely,,26.0,4,marketing,499,1,Female,3,4,manager,3,married,2,no,14,"3,0",3,full time,1,11.318933823529411,2,2,20,4,17,153407.07,,no,+ de 10 años
47,no,travel_rarely,,2.0,2,marketing,500,3,Female,3,2,sales executive,4,married,0,no,22,"4,0",1,part time,1,8.0,2,3,7,7,7,45370.0,,yes,-= de 10 años
50,no,non-travel,research & development,2.0,4,,501,1,Male,3,4,manager,1,divorced,1,no,11,"3,0",4,full time,1,31.0,3,3,31,14,7,179240.0,manager  -  research & development,no,+ de 10 años
35,no,travel_rarely,research & development,21.0,1,life sciences,502,4,Female,3,2,healthcare representative,4,married,1,no,25,"4,0",4,part time,1,10.0,2,1,10,0,7,40140.0,healthcare representative  -  research & development,no,-= de 10 años
39,no,travel_rarely,,1.0,1,,503,4,Female,2,4,manufacturing director,4,married,1,no,16,"3,0",3,full time,1,11.318933823529411,3,3,21,11,8,127420.0,,no,+ de 10 años
39,no,travel_frequently,,22.0,3,medical,504,4,Female,3,3,manufacturing director,1,single,1,no,13,"3,0",3,part time,0,11.318933823529411,2,3,21,2,8,100071.84,,no,+ de 10 años
41,no,travel_rarely,,7.0,2,,505,2,Female,4,1,research scientist,3,married,1,no,13,"3,0",3,full time,0,11.318933823529411,3,3,10,0,8,33760.0,,no,-= de 10 años
44,yes,travel_rarely,human resources,1.0,2,medical,506,2,Male,2,3,human resources,1,married,9,no,14,"3,0",4,full time,1,24.0,1,3,20,3,6,104820.0,human resources  -  human resources,yes,+ de 10 años
42,no,travel_rarely,,2.0,2,medical,507,4,Male,3,4,manager,1,married,0,no,17,"3,0",4,part time,1,23.0,3,3,22,13,7,65245.87531343283,,no,+ de 10 años
52,no,travel_rarely,,7.0,4,life sciences,508,2,Male,3,3,healthcare representative,2,single,7,no,19,"3,0",4,part time,0,18.0,4,3,8,4,0,100071.84,,yes,-= de 10 años
38,no,travel_rarely,,1.0,3,,509,3,Male,4,1,human resources,3,married,1,no,13,"3,0",4,part time,1,7.0,2,4,7,5,0,28111.13,,yes,-= de 10 años
46,no,travel_rarely,human resources,1.0,2,life sciences,510,4,Female,3,1,human resources,1,married,6,no,12,"3,0",3,part time,0,10.0,3,4,7,5,7,28111.13,human resources  -  human resources,no,-= de 10 años
35,no,travel_rarely,,4.0,4,life sciences,511,3,Male,3,2,research scientist,3,single,1,no,11,"3,0",2,part time,0,11.318933823529411,3,3,9,1,1,42490.0,,no,-= de 10 años
28,no,travel_rarely,research & development,29.0,1,life sciences,512,3,Male,1,2,manufacturing director,2,married,1,no,14,"3,0",2,part time,2,8.0,2,2,8,1,7,65245.87531343283,manufacturing director  -  research & development,yes,-= de 10 años
44,no,travel_rarely,,28.0,3,life sciences,513,4,Male,3,4,research director,1,married,3,no,13,"3,0",3,part time,1,11.318933823529411,1,4,20,14,17,65245.87531343283,,yes,+ de 10 años
50,no,travel_rarely,,22.0,5,,514,3,Male,1,4,research director,4,married,1,no,13,"3,0",4,part time,0,11.318933823529411,2,3,32,13,9,65245.87531343283,,no,+ de 10 años
55,no,travel_rarely,,8.89240506329114,5,marketing,515,3,Male,2,5,manager,4,married,1,no,21,"4,0",3,full time,1,36.0,3,3,36,2,13,195860.0,,yes,+ de 10 años
39,no,travel_rarely,sales,6.0,3,,516,4,Male,4,3,sales executive,3,married,2,no,11,"3,0",1,part time,1,11.0,3,3,7,7,6,82370.0,sales executive  -  sales,no,-= de 10 años
49,no,travel_rarely,research & development,8.89240506329114,4,,517,1,Female,3,1,laboratory technician,1,married,1,no,14,"3,0",4,part time,1,10.0,3,2,9,1,4,65245.87531343283,laboratory technician  -  research & development,no,-= de 10 años
45,no,travel_rarely,,28.0,2,technical degree,518,4,Female,2,4,research director,2,single,1,no,11,"3,0",3,part time,0,21.0,2,3,21,8,6,65245.87531343283,,no,+ de 10 años
46,no,travel_rarely,,2.0,3,,519,3,Male,3,3,sales executive,4,married,4,no,12,"3,0",2,part time,1,11.318933823529411,5,2,10,0,3,100071.84,,no,-= de 10 años
27,no,travel_rarely,,15.0,3,,520,4,Female,2,1,research scientist,1,married,0,no,19,"3,0",4,full time,1,11.318933823529411,2,3,7,7,3,47740.0,,no,-= de 10 años
42,no,travel_rarely,,2.0,3,,521,1,Male,3,5,manager,3,married,5,no,11,"3,0",1,part time,0,24.0,2,2,22,4,14,65245.87531343283,,yes,+ de 10 años
49,no,travel_rarely,sales,2.0,3,,522,4,Male,2,2,sales executive,2,married,2,no,14,"3,0",4,part time,0,17.0,3,2,9,0,8,53914.11,sales executive  -  sales,no,-= de 10 años
29,no,travel_rarely,,15.0,2,life sciences,523,4,Female,2,2,laboratory technician,3,single,0,yes,12,"3,0",4,part time,0,10.0,3,3,9,0,8,53914.11,,no,-= de 10 años
34,no,non-travel,,8.89240506329114,4,marketing,524,1,Male,3,2,sales executive,3,married,0,no,20,"4,0",3,part time,0,11.318933823529411,2,3,9,8,7,45680.0,,no,-= de 10 años
37,no,travel_rarely,,1.0,4,,525,1,Male,2,2,manufacturing director,3,divorced,1,no,18,"3,0",3,part time,1,11.318933823529411,2,3,7,0,7,59930.0,,no,-= de 10 años
36,no,travel_rarely,,11.0,3,,526,2,Male,2,2,manufacturing director,2,single,1,no,13,"3,0",3,full time,0,6.0,3,3,6,0,3,64990.0,,no,-= de 10 años
45,no,travel_rarely,,29.0,3,,527,3,Male,3,1,research scientist,4,single,5,no,13,"3,0",2,full time,0,9.0,2,2,6,0,3,34520.0,,yes,-= de 10 años
29,no,travel_rarely,,15.0,3,,528,3,Male,3,1,research scientist,4,married,1,no,19,"3,0",1,part time,0,6.0,1,3,6,1,5,28111.13,,no,-= de 10 años
26,no,travel_rarely,,1.0,3,,529,3,Female,3,2,manufacturing director,2,married,1,no,20,"4,0",1,full time,1,6.0,6,1,6,1,4,63970.0,,no,-= de 10 años
28,no,travel_rarely,,9.0,4,life sciences,530,2,Male,3,2,sales executive,4,single,1,no,16,"3,0",4,part time,0,11.318933823529411,1,3,7,0,7,53914.11,,yes,-= de 10 años
42,no,travel_frequently,,8.89240506329114,4,technical degree,531,4,Female,2,2,healthcare representative,4,married,0,no,11,"3,0",4,part time,3,7.0,4,4,6,0,4,53914.11,,yes,-= de 10 años
31,no,travel_rarely,sales,2.0,1,life sciences,532,2,Male,3,2,sales executive,4,married,4,yes,13,"3,0",3,part time,0,10.0,2,4,6,0,5,53914.11,sales executive  -  sales,no,-= de 10 años
37,no,travel_rarely,,8.89240506329114,3,,533,4,Female,3,3,manufacturing director,4,single,4,no,17,"3,0",4,part time,0,11.318933823529411,3,4,6,1,2,100071.84,,yes,-= de 10 años
37,no,non-travel,,9.0,4,,534,1,Male,3,3,sales executive,2,divorced,1,no,13,"3,0",4,part time,1,9.0,6,3,9,7,7,100071.84,,no,-= de 10 años
37,no,travel_rarely,,1.0,4,life sciences,535,2,Female,3,2,manufacturing director,2,married,6,no,12,"3,0",2,part time,1,8.0,2,2,6,4,3,53914.11,,no,-= de 10 años
24,no,travel_rarely,,23.0,3,medical,536,2,Male,4,1,research scientist,4,married,1,no,11,"3,0",2,part time,2,11.318933823529411,3,3,6,1,4,27250.0,,yes,-= de 10 años
50,no,travel_rarely,,3.0,3,,537,1,Male,3,5,manager,2,married,1,no,11,"3,0",3,part time,1,11.318933823529411,2,3,32,10,7,65245.87531343283,,no,+ de 10 años
34,no,travel_rarely,,1.0,2,life sciences,538,2,Male,2,1,research scientist,4,married,1,yes,13,"3,0",4,full time,1,6.0,3,3,6,1,3,36220.0,,no,-= de 10 años
27,no,travel_frequently,,3.0,1,medical,539,4,Female,4,2,sales executive,4,married,1,no,20,"3,0",2,part time,2,11.318933823529411,3,3,6,0,4,53914.11,,no,-= de 10 años
25,no,travel_rarely,sales,8.89240506329114,1,,540,4,Female,3,2,sales executive,4,single,1,no,23,"4,0",2,full time,0,6.0,5,2,6,1,4,61800.0,sales executive  -  sales,no,-= de 10 años
34,no,travel_rarely,sales,8.89240506329114,3,other,541,4,Male,3,2,sales executive,4,single,1,no,22,"4,0",3,full time,0,6.0,5,3,6,1,4,62740.0,sales executive  -  sales,yes,-= de 10 años
34,no,travel_rarely,research & development,2.0,4,,542,3,Female,2,1,research scientist,1,married,1,no,11,"3,0",3,full time,0,6.0,3,3,6,1,3,43810.0,research scientist  -  research & development,yes,-= de 10 años
35,no,travel_rarely,,7.0,3,other,543,3,Male,3,3,manufacturing director,3,single,3,no,21,"4,0",2,part time,0,17.0,3,4,8,1,6,65245.87531343283,,no,-= de 10 años
35,no,travel_rarely,,8.89240506329114,1,medical,544,1,Female,2,1,research scientist,1,married,1,no,11,"3,0",4,part time,0,6.0,3,2,6,1,1,25590.0,,no,-= de 10 años
33,no,travel_rarely,research & development,1.0,4,,545,3,Female,4,2,healthcare representative,2,married,1,yes,13,"3,0",1,full time,1,11.318933823529411,2,3,6,1,2,54880.0,healthcare representative  -  research & development,no,-= de 10 años
29,no,travel_rarely,,28.0,4,life sciences,546,3,Female,3,1,research scientist,4,divorced,4,no,22,"4,0",1,part time,1,11.0,1,3,7,1,7,25140.0,,no,-= de 10 años
29,no,travel_frequently,research & development,10.0,3,,547,4,Female,3,1,research scientist,2,divorced,0,no,14,"3,0",4,part time,2,8.0,2,2,7,1,1,28111.13,research scientist  -  research & development,yes,-= de 10 años
34,no,travel_rarely,,9.0,1,life sciences,548,2,Female,3,2,sales executive,3,married,1,no,20,"4,0",1,part time,0,11.318933823529411,3,2,6,1,3,53914.11,,no,-= de 10 años
28,no,travel_rarely,,19.0,4,medical,549,4,Male,2,1,laboratory technician,1,married,1,no,12,"3,0",3,part time,3,6.0,2,3,6,3,3,31960.0,,no,-= de 10 años
44,no,travel_rarely,,2.0,1,life sciences,550,1,Female,4,1,research scientist,4,married,1,no,13,"3,0",4,part time,1,10.0,5,3,10,7,7,28111.13,,no,-= de 10 años
31,no,travel_rarely,research & development,11.0,2,,551,3,Male,3,2,healthcare representative,1,married,1,yes,12,"3,0",4,part time,0,6.0,2,2,6,0,1,53914.11,healthcare representative  -  research & development,no,-= de 10 años
26,no,travel_rarely,research & development,4.0,2,life sciences,552,3,Male,3,1,research scientist,4,married,1,yes,20,"4,0",2,part time,0,11.318933823529411,2,2,8,2,2,28111.13,research scientist  -  research & development,no,-= de 10 años
47,no,travel_rarely,,1.0,3,,553,1,Male,3,1,research scientist,4,married,7,no,12,"3,0",3,full time,1,17.0,2,2,6,1,2,34200.0,,no,-= de 10 años
37,no,travel_rarely,research & development,5.0,2,,554,3,Male,4,1,laboratory technician,3,single,0,no,14,"3,0",1,part time,0,7.0,2,1,6,1,3,28111.13,laboratory technician  -  research & development,no,-= de 10 años
32,no,travel_rarely,,1.0,4,,555,4,Male,3,2,research scientist,1,married,4,no,14,"3,0",2,part time,1,9.0,3,2,6,1,2,65245.87531343283,,no,-= de 10 años
32,no,travel_rarely,,2.0,3,medical,556,4,Male,3,2,research scientist,2,divorced,0,no,13,"3,0",3,part time,2,10.0,4,2,9,1,6,53914.11,,yes,-= de 10 años
33,no,non-travel,,16.0,3,life sciences,557,3,Female,3,2,sales executive,4,married,1,yes,25,"4,0",3,part time,1,7.0,2,3,6,1,2,53680.0,,no,-= de 10 años
47,yes,travel_rarely,sales,9.0,3,,558,3,Male,1,4,sales executive,3,married,7,no,11,"3,0",3,full time,0,25.0,3,1,23,14,10,129360.0,sales executive  -  sales,yes,+ de 10 años
41,yes,travel_rarely,,1.0,2,,559,2,Female,3,2,sales executive,4,married,8,yes,11,"3,0",1,part time,0,8.0,0,1,6,0,5,53914.11,,no,-= de 10 años
35,no,travel_rarely,research & development,16.0,3,medical,560,1,Male,4,1,laboratory technician,2,married,0,no,13,"3,0",3,part time,1,6.0,5,3,5,0,3,28111.13,laboratory technician  -  research & development,no,-= de 10 años
29,no,travel_rarely,,2.0,3,life sciences,561,3,Male,3,1,research scientist,2,married,0,no,23,"4,0",4,part time,1,11.318933823529411,3,3,5,0,4,28111.13,,no,-= de 10 años
32,no,travel_rarely,,1.0,3,life sciences,562,2,Male,3,2,research scientist,2,married,1,no,17,"3,0",2,part time,2,10.0,3,3,10,0,9,53914.11,,yes,-= de 10 años
35,no,travel_rarely,,1.0,3,medical,563,2,Male,2,1,research scientist,3,single,1,no,18,"3,0",1,part time,0,6.0,3,3,6,0,4,28111.13,,no,-= de 10 años
56,no,travel_rarely,,8.89240506329114,3,,564,4,Male,1,3,manufacturing director,4,married,4,no,11,"3,0",1,part time,0,37.0,3,2,6,0,2,65245.87531343283,,yes,-= de 10 años
28,no,travel_rarely,,4.0,3,medical,565,2,Male,3,2,sales executive,3,married,1,no,15,"3,0",2,part time,0,5.0,3,4,5,0,4,42210.0,,yes,-= de 10 años
25,yes,travel_rarely,,5.0,3,,566,3,Male,2,2,sales executive,3,single,1,yes,11,"3,0",4,part time,0,11.318933823529411,1,3,6,0,3,65245.87531343283,,yes,-= de 10 años
56,yes,travel_rarely,,14.0,4,life sciences,567,2,Female,3,1,research scientist,2,married,9,no,18,"3,0",1,full time,3,7.0,2,3,5,4,3,49630.0,,yes,-= de 10 años
26,no,travel_rarely,research & development,6.0,3,,568,3,Female,2,1,research scientist,2,married,1,no,19,"3,0",3,part time,0,5.0,3,2,5,4,3,28111.13,research scientist  -  research & development,no,-= de 10 años
32,yes,travel_rarely,,9.0,3,medical,569,1,Female,3,1,laboratory technician,1,married,7,no,22,"4,0",1,part time,0,11.318933823529411,2,4,5,0,4,65245.87531343283,,no,-= de 10 años
30,no,travel_rarely,,18.0,3,life sciences,570,1,Female,3,1,research scientist,3,single,1,no,14,"3,0",3,part time,0,11.318933823529411,4,2,5,0,4,28111.13,,no,-= de 10 años
50,no,travel_rarely,,11.0,3,,571,3,Female,3,5,manager,2,married,3,no,15,"3,0",2,part time,0,11.318933823529411,5,3,5,4,4,65245.87531343283,,no,-= de 10 años
32,no,travel_rarely,,6.0,5,life sciences,572,3,Male,3,1,research scientist,3,married,3,no,20,"4,0",1,part time,0,8.0,2,3,5,1,4,28111.13,,no,-= de 10 años
45,no,travel_rarely,,4.0,2,,573,3,Female,3,2,sales executive,1,married,4,no,11,"3,0",1,part time,1,9.0,3,4,5,0,3,65245.87531343283,,no,-= de 10 años
43,no,travel_rarely,,7.0,3,,574,4,Male,4,1,research scientist,4,divorced,4,no,14,"3,0",4,part time,3,7.0,3,4,5,2,2,28111.13,,no,-= de 10 años
29,yes,travel_rarely,,27.0,3,marketing,575,2,Female,3,3,sales executive,4,married,1,no,22,"4,0",4,part time,3,10.0,3,2,10,1,9,76390.0,,yes,-= de 10 años
31,no,non-travel,research & development,1.0,4,medical,576,3,Male,1,2,manufacturing director,3,married,0,no,12,"3,0",4,part time,1,6.0,2,3,5,1,4,53914.11,manufacturing director  -  research & development,yes,-= de 10 años
33,yes,travel_rarely,,14.0,3,,577,3,Male,3,1,laboratory technician,4,married,5,yes,13,"3,0",3,part time,1,8.0,2,1,5,0,4,65245.87531343283,,no,-= de 10 años
31,yes,travel_rarely,,29.0,2,,578,3,Male,2,1,laboratory technician,2,married,0,no,11,"3,0",2,part time,0,11.318933823529411,2,4,5,1,4,28111.13,,yes,-= de 10 años
37,no,travel_rarely,,6.0,4,,579,3,Male,3,2,sales executive,4,married,4,no,14,"3,0",2,part time,1,11.318933823529411,5,4,5,0,1,65245.87531343283,,yes,-= de 10 años
50,no,travel_rarely,research & development,4.0,1,,580,1,Male,3,5,research director,2,divorced,3,no,14,"3,0",1,part time,2,28.0,4,2,10,1,6,65245.87531343283,research director  -  research & development,no,-= de 10 años
42,no,travel_frequently,,26.0,3,,581,3,Female,3,4,sales executive,2,married,5,no,14,"3,0",4,full time,1,11.318933823529411,2,3,20,4,8,135250.0,,no,+ de 10 años
27,no,travel_rarely,,2.0,3,,582,4,Male,3,2,sales executive,3,married,1,yes,11,"3,0",1,part time,0,5.0,3,3,5,0,4,65245.87531343283,,yes,-= de 10 años
27,no,non-travel,,1.0,1,marketing,583,3,Male,3,2,sales executive,2,married,0,yes,13,"3,0",4,part time,1,11.318933823529411,0,3,5,1,4,65245.87531343283,,yes,-= de 10 años
41,no,travel_rarely,,6.0,3,,584,4,Male,2,2,manufacturing director,2,single,6,yes,15,"3,0",4,part time,0,11.318933823529411,3,3,5,1,2,53914.11,,yes,-= de 10 años
37,no,travel_rarely,,10.0,3,medical,585,3,Female,3,1,laboratory technician,1,married,6,no,20,"4,0",2,part time,1,11.318933823529411,3,3,5,0,3,28111.13,,no,-= de 10 años
40,yes,travel_rarely,,8.89240506329114,2,,586,2,Male,2,2,sales executive,3,married,2,yes,12,"3,0",1,full time,2,8.0,6,3,6,1,0,63800.0,,yes,-= de 10 años
55,no,travel_rarely,,2.0,3,,587,3,Female,3,4,manager,4,single,2,yes,13,"3,0",3,full time,0,11.318933823529411,2,3,5,1,2,153407.07,,no,-= de 10 años
26,yes,travel_frequently,,3.0,1,,588,3,Male,3,1,research scientist,1,married,0,no,22,"4,0",3,full time,0,11.318933823529411,2,3,6,0,4,31020.0,,yes,-= de 10 años
40,no,travel_rarely,,2.0,2,marketing,589,4,Female,3,2,sales executive,2,divorced,7,no,12,"3,0",3,part time,2,11.318933823529411,5,3,5,1,3,53914.11,,yes,-= de 10 años
25,no,travel_rarely,sales,4.0,2,,590,2,Female,2,2,sales executive,4,single,1,yes,11,"3,0",2,part time,0,5.0,3,3,5,1,3,53914.11,sales executive  -  sales,no,-= de 10 años
30,no,travel_rarely,,12.0,3,,591,2,Female,3,2,sales executive,3,single,0,no,11,"3,0",2,part time,0,11.318933823529411,6,3,5,4,4,53914.11,,no,-= de 10 años
52,no,travel_rarely,,8.89240506329114,3,,592,4,Male,2,3,manufacturing director,3,married,2,no,14,"3,0",3,part time,0,11.318933823529411,4,3,5,0,4,100071.84,,no,-= de 10 años
42,no,travel_frequently,,8.89240506329114,2,,593,1,Female,3,2,research scientist,3,married,2,no,11,"3,0",2,part time,1,19.0,3,3,5,0,2,45560.0,,no,-= de 10 años
30,no,travel_rarely,,2.0,3,life sciences,594,3,Female,1,2,manufacturing director,4,married,2,no,20,"4,0",3,part time,0,11.0,2,3,5,0,2,65245.87531343283,,yes,-= de 10 años
35,no,travel_rarely,,22.0,3,life sciences,595,4,Male,1,1,laboratory technician,3,single,0,no,15,"3,0",3,full time,0,11.318933823529411,2,3,5,4,3,42300.0,,no,-= de 10 años
31,no,travel_rarely,,7.0,3,,596,3,Male,2,3,manager,4,divorced,9,no,21,"4,0",3,part time,1,10.0,3,2,5,0,1,100071.84,,yes,-= de 10 años
35,no,travel_rarely,sales,1.0,3,,597,1,Female,3,2,sales executive,3,single,1,no,16,"3,0",4,part time,0,5.0,3,3,5,0,3,48590.0,sales executive  -  sales,yes,-= de 10 años
25,no,travel_rarely,,13.0,1,,598,2,Male,3,1,sales representative,3,married,1,no,11,"3,0",3,part time,0,7.0,1,3,7,0,6,28111.13,,yes,-= de 10 años
32,no,travel_rarely,,9.0,4,,599,1,Female,3,2,research scientist,4,married,1,no,12,"3,0",4,full time,1,6.0,2,3,6,0,5,63220.0,,no,-= de 10 años
47,yes,travel_rarely,,27.0,2,life sciences,600,2,Female,4,2,sales executive,3,married,4,yes,12,"3,0",4,part time,0,8.0,2,3,5,1,3,53914.11,,no,-= de 10 años
30,no,travel_frequently,,5.0,4,life sciences,601,2,Male,2,1,research scientist,4,divorced,9,no,12,"3,0",2,part time,1,10.0,3,2,5,0,3,28111.13,,no,-= de 10 años
45,no,travel_rarely,,9.0,3,marketing,602,4,Male,3,3,sales executive,1,divorced,4,yes,12,"3,0",3,full time,1,18.0,2,3,5,0,2,107610.0,,no,-= de 10 años
36,no,travel_rarely,,8.0,3,life sciences,603,1,Male,2,1,human resources,1,married,0,no,21,"4,0",3,part time,0,11.318933823529411,3,3,5,0,3,65245.87531343283,,yes,-= de 10 años
31,no,travel_rarely,,11.0,4,,604,4,Male,3,1,research scientist,4,married,3,no,19,"3,0",2,part time,1,11.318933823529411,2,3,6,0,2,28111.13,,yes,-= de 10 años
37,no,travel_frequently,,21.0,2,medical,605,3,Female,3,1,sales representative,4,married,5,no,15,"3,0",2,full time,1,11.318933823529411,3,3,5,0,0,29730.0,,no,-= de 10 años
39,no,travel_rarely,,2.0,3,life sciences,606,4,Female,2,2,human resources,4,married,8,no,11,"3,0",3,part time,2,13.0,2,3,5,0,4,52040.0,,no,-= de 10 años
42,no,travel_rarely,,14.0,2,,607,3,Female,2,2,sales executive,3,married,7,no,17,"3,0",1,part time,0,11.318933823529411,6,3,5,0,3,53914.11,,yes,-= de 10 años
